name,ra,dec,survey_key,grade_truth,binary_label,source,region,tractor_type,p_meta,leak,unit_id,image_path,image_path_v2r,render_sha,render_sha_v2r,truth_class,is_positive,is_stress,is_anchor,cowls_band,cowls_ranking,cowls_theta_E,known_lens_name,known_type,known_sep_arcsec,centre_is_deflector,layout,field_class,proposal,mag_r,prior_exposure,pipe_grade_passcount,pipe_inspector_conf,pipe_score,in_frame,half
J18637708+1253803,186.3770790485921,12.53803086663394,jwst,,nonlens,truth_jwst,5398,,,no,,golden/kits_truth/J18637708+1253803.jpg,golden/kits_truth_v2r/J18637708+1253803.jpg,72e89d1f7bff8416,87aeeac9b762f488,negative,False,False,False,,,,,,,False,gray_sw_only,blank,5398,19.935646,0,,,,False,holdout
J18754718+1369736,187.5471751769547,13.69735926696155,jwst,,nonlens,truth_jwst,7763,,,no,,golden/kits_truth/J18754718+1369736.jpg,golden/kits_truth_v2r/J18754718+1369736.jpg,cc09728b6dad1bf2,cd5274aeeabde2a2,negative,False,False,False,,,,,,,False,color,blank,7763,18.974339,0,,,,False,holdout
J18773188+1230425,187.7318786278085,12.3042511256813,jwst,,nonlens,truth_jwst,7763,,,no,,golden/kits_truth/J18773188+1230425.jpg,golden/kits_truth_v2r/J18773188+1230425.jpg,284bbe539fb9e7ab,95c5512b1c19fdc7,negative,False,False,False,,,,,,,False,gray_sw_only,blank,7763,20.754196,0,,,,False,design
J18775408+1232162,187.7540764391564,12.32162088819181,jwst,,nonlens,truth_jwst,7763,,,no,,golden/kits_truth/J18775408+1232162.jpg,golden/kits_truth_v2r/J18775408+1232162.jpg,521960c3dcd983ac,7fec4f79c5a909a5,negative,False,False,False,,,,,,,False,color,blank,7763,20.450441,0,,,,False,design
J19066646+264375,190.6664609015432,2.643753176006014,jwst,,nonlens,truth_jwst,3055,,,no,,golden/kits_truth/J19066646+264375.jpg,golden/kits_truth_v2r/J19066646+264375.jpg,96afae3e5cf379df,e37c07dea888f60a,negative,False,False,False,,,,,,,False,color,blank,3055,19.74259,0,,,,False,design
J19450872+4704838,194.50871819731532,47.04837540941435,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J19450872+4704838.jpg,golden/kits_truth_v2r/J19450872+4704838.jpg,2f0d75db2e7c3fae,b20573dfdf12daad,negative,False,False,False,,,,,,,False,color,cluster,5594,17.699348,0,,,,False,holdout
J19651804+394694,196.5180358222636,3.946938310644536,jwst,,nonlens,truth_jwst,4092,,,no,,golden/kits_truth/J19651804+394694.jpg,golden/kits_truth_v2r/J19651804+394694.jpg,96681d6609a66641,7387fafba524f598,negative,False,False,False,,,,,,,False,color,blank,4092,18.566614,0,,,,False,design
J19776313-318483,197.7631347110766,-3.184826755605835,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J19776313-318483.jpg,golden/kits_truth_v2r/J19776313-318483.jpg,d882fbe080dd9d74,2bf114055541e9f8,negative,False,False,False,,,,,,,False,color,cluster,6882,19.478016,0,,,,False,design
J19786421-133401,197.8642050890775,-1.334007058216268,jwst,,nonlens,truth_jwst,5782,,,no,,golden/kits_truth/J19786421-133401.jpg,golden/kits_truth_v2r/J19786421-133401.jpg,3c09376a0878cc83,aa2bff1011de483f,negative,False,False,False,,,,,,,False,color,cluster,5782,18.327759,0,,,,False,holdout
J19786644-138569,197.8664446493213,-1.385689960736113,jwst,,nonlens,truth_jwst,5782,,,no,,golden/kits_truth/J19786644-138569.jpg,golden/kits_truth_v2r/J19786644-138569.jpg,06e3707939d43026,fec4a5082a143cc6,negative,False,False,False,,,,,,,False,color,cluster,5782,18.082735,0,,,,False,design
J19786762-134539,197.8676197162541,-1.345385978349015,jwst,,nonlens,truth_jwst,5782,,,no,,golden/kits_truth/J19786762-134539.jpg,golden/kits_truth_v2r/J19786762-134539.jpg,f9330c14b95c6421,b3a40879f964c704,negative,False,False,False,,,,,,,False,color,cluster,5782,17.902388,0,,,,False,holdout
J19786985-133179,197.8698479859127,-1.33179268104565,jwst,,nonlens,truth_jwst,5782,,,no,,golden/kits_truth/J19786985-133179.jpg,golden/kits_truth_v2r/J19786985-133179.jpg,a99abcf4d34d7706,047c5836403b912c,negative,False,False,False,,,,,,,False,color,cluster,5782,20.934044,0,,,,False,design
J19788340-132341,197.8833999040781,-1.323411443854259,jwst,,nonlens,truth_jwst,5782,,,no,,golden/kits_truth/J19788340-132341.jpg,golden/kits_truth_v2r/J19788340-132341.jpg,1f5d5940c2d4892c,20d972b6181323a2,negative,False,False,False,,,,,,,False,color,cluster,5782,18.511421,0,,,,False,holdout
J19788382-136056,197.8838158264723,-1.360564273938927,jwst,,nonlens,truth_jwst,5782,,,no,,golden/kits_truth/J19788382-136056.jpg,golden/kits_truth_v2r/J19788382-136056.jpg,56dfa3d87ed89169,5d65fc09eeee02ca,negative,False,False,False,,,,,,,False,color,cluster,5782,18.14956,0,,,,False,holdout
J19789700-131503,197.8970025258673,-1.315033603850908,jwst,,nonlens,truth_jwst,5782,,,no,,golden/kits_truth/J19789700-131503.jpg,golden/kits_truth_v2r/J19789700-131503.jpg,2a2800c19c2270c0,151fa59d060adea7,negative,False,False,False,,,,,,,False,color,cluster,5782,20.473728,0,,,,False,holdout
J20137194-1169361,201.371938051118,-11.69361210469312,jwst,,nonlens,truth_jwst,5398,,,no,,golden/kits_truth/J20137194-1169361.jpg,golden/kits_truth_v2r/J20137194-1169361.jpg,701f380909fefeae,32ecb06c9cf5f792,negative,False,False,False,,,,,,,False,color,blank,5398,18.388943,0,,,,False,design
J20381475+4099553,203.8147461300248,40.99553450560061,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J20381475+4099553.jpg,golden/kits_truth_v2r/J20381475+4099553.jpg,34b6b9bb453e8abd,3d11c4f4080bd2c9,negative,False,False,False,,,,,,,False,color,cluster,5594,18.590452,0,,,,False,design
J20989131+6252676,209.8913129897888,62.52675961899001,jwst,,nonlens,truth_jwst,3433,,,no,,golden/kits_truth/J20989131+6252676.jpg,golden/kits_truth_v2r/J20989131+6252676.jpg,3b8e455a7690313a,1100a3aedcb352a8,negative,False,False,False,,,,,,,False,color,cluster,3433,20.832388,0,,,,False,holdout
J20994672+6250747,209.94671856691576,62.50747333493725,jwst,,nonlens,truth_jwst,3433,,,no,,golden/kits_truth/J20994672+6250747.jpg,golden/kits_truth_v2r/J20994672+6250747.jpg,6faf47a094720a53,91d48b9505375d05,negative,False,False,False,,,,,,,False,color,cluster,3433,20.922766,0,,,,False,holdout
J20996068+6251811,209.9606801743056,62.518111586522785,jwst,,nonlens,truth_jwst,3433,,,no,,golden/kits_truth/J20996068+6251811.jpg,golden/kits_truth_v2r/J20996068+6251811.jpg,43c456d927c73bc7,2e700bbc1d7c9b15,negative,False,False,False,,,,,,,False,color,cluster,3433,17.491434,0,,,,False,design
J20997471+6251502,209.97470607045108,62.51502457878269,jwst,,nonlens,truth_jwst,3433,,,no,,golden/kits_truth/J20997471+6251502.jpg,golden/kits_truth_v2r/J20997471+6251502.jpg,b403308036e57eb7,b271836a96b8c0dc,negative,False,False,False,,,,,,,False,color,cluster,3433,19.248384,0,,,,False,holdout
J20998800+6250300,209.98799593519968,62.50299599981686,jwst,,nonlens,truth_jwst,3433,,,no,,golden/kits_truth/J20998800+6250300.jpg,golden/kits_truth_v2r/J20998800+6250300.jpg,83af7ddb88797f1a,4a23724d7cadccfe,negative,False,False,False,,,,,,,False,color,cluster,3433,20.981852,0,,,,False,design
J21025496+286266,210.2549611194418,2.862662146776654,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J21025496+286266.jpg,golden/kits_truth_v2r/J21025496+286266.jpg,4817c9e79625b43d,868299ccfe3e2b2a,negative,False,False,False,,,,,,,False,color,cluster,5594,19.577446,0,,,,False,design
J21026192+286910,210.2619227394302,2.869096392319204,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J21026192+286910.jpg,golden/kits_truth_v2r/J21026192+286910.jpg,13b75f77635e8783,d81cebc34d6133b3,negative,False,False,False,,,,,,,False,color,cluster,5594,18.89254,0,,,,False,design
J21062425-454519,210.6242534605825,-4.545185630463721,jwst,,nonlens,truth_jwst,9032,,,no,,golden/kits_truth/J21062425-454519.jpg,golden/kits_truth_v2r/J21062425-454519.jpg,14ce671fdec44e43,76b972cf0dd94f6a,negative,False,False,False,,,,,,,False,gray_sw_only,blank,9032,20.849472,0,,,,False,design
J21595369+2410851,215.953687701231,24.10851054113182,jwst,,nonlens,truth_jwst,1208,,,no,,golden/kits_truth/J21595369+2410851.jpg,golden/kits_truth_v2r/J21595369+2410851.jpg,8825b1e585696fcc,f89b26b1e15bda05,negative,False,False,False,,,,,,,False,color,cluster,1208,20.874098,0,,,,False,design
J2230462-7356702,22.30461541108133,-73.56702224422544,jwst,,nonlens,truth_jwst,2662,,,no,,golden/kits_truth/J2230462-7356702.jpg,golden/kits_truth_v2r/J2230462-7356702.jpg,7a83816cd8e23995,94eca8e0c7f0cc9a,negative,False,False,False,,,,,,,False,color,blank,2662,18.097971,0,,,,False,design
J2244764-7355900,22.44764150481459,-73.55899808776967,jwst,,nonlens,truth_jwst,2662,,,no,,golden/kits_truth/J2244764-7355900.jpg,golden/kits_truth_v2r/J2244764-7355900.jpg,596219c812271b4c,53874f4c5f0f0f6d,negative,False,False,False,,,,,,,False,color,blank,2662,18.54209,0,,,,False,design
J2293359-1358888,22.93359234600207,-13.58887711916972,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J2293359-1358888.jpg,golden/kits_truth_v2r/J2293359-1358888.jpg,d722b0e71786340c,7ad6778ad943bb23,negative,False,False,False,,,,,,,False,color,cluster,6882,20.218813,0,,,,False,holdout
J22957563-8151656,229.5756266931355,-81.51656089026343,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J22957563-8151656.jpg,golden/kits_truth_v2r/J22957563-8151656.jpg,49a448b95068e816,1b2d6463ab50cb89,negative,False,False,False,,,,,,,False,color,cluster,5594,20.545431,0,,,,False,holdout
J2296284-1360772,22.96284371685291,-13.60772330843137,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J2296284-1360772.jpg,golden/kits_truth_v2r/J2296284-1360772.jpg,8fde4d8f8c0d8d5e,4af81cf9cfd10a73,negative,False,False,False,,,,,,,False,color,cluster,6882,20.629646,0,,,,False,design
J2297755-1361783,22.97755279684445,-13.61782805755071,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J2297755-1361783.jpg,golden/kits_truth_v2r/J2297755-1361783.jpg,0e50d8fe87da5b79,029f34499758265b,negative,False,False,False,,,,,,,False,color,cluster,6882,20.354572,0,,,,False,design
J23750859-7818481,237.5085930810553,-78.18481007783488,jwst,,nonlens,truth_jwst,2555,,,no,,golden/kits_truth/J23750859-7818481.jpg,golden/kits_truth_v2r/J23750859-7818481.jpg,10e0955241448aa0,c8e59d50faab5ffb,negative,False,False,False,,,,,,,False,color,cluster,2555,20.159147,0,,,,False,design
J24394458-615181,243.9445836129908,-6.151805217645197,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J24394458-615181.jpg,golden/kits_truth_v2r/J24394458-615181.jpg,ff120e518fd347cd,000113595bbaf620,negative,False,False,False,,,,,,,False,color,cluster,5594,19.144417,0,,,,False,holdout
J24396549-613061,243.9654885012148,-6.130608132566937,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J24396549-613061.jpg,golden/kits_truth_v2r/J24396549-613061.jpg,fe9a47dc3a2331b7,813b9bcd65875765,negative,False,False,False,,,,,,,False,color,cluster,5594,19.66745,0,,,,False,holdout
J24535312+3816912,245.35312325612108,38.16911902401109,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J24535312+3816912.jpg,golden/kits_truth_v2r/J24535312+3816912.jpg,6d4afb621bc04a59,91b566fff476dbe0,negative,False,False,False,,,,,,,False,color,cluster,5594,18.549557,0,,,,False,design
J24535925+3815145,245.35925132154856,38.151447152386794,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J24535925+3815145.jpg,golden/kits_truth_v2r/J24535925+3815145.jpg,e2bc0d481b966360,5d6608ebd5a19fa8,negative,False,False,False,,,,,,,False,color,cluster,5594,20.862553,0,,,,False,holdout
J2499094-592509,24.99094250867687,-5.925086441632845,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J2499094-592509.jpg,golden/kits_truth_v2r/J2499094-592509.jpg,9a27b6e6dbf9718b,a3e11934c6729692,negative,False,False,False,,,,,,,False,gray_lw_only,cluster,5594,19.436512,0,,,,False,holdout
J2500200-591829,25.00199881575293,-5.918289553553474,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J2500200-591829.jpg,golden/kits_truth_v2r/J2500200-591829.jpg,3bc29544765ebb04,d09c96cdbd5bbbed,negative,False,False,False,,,,,,,False,color,cluster,5594,20.541727,0,,,,False,holdout
J26291130+2285701,262.9113035967438,22.85700807226772,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J26291130+2285701.jpg,golden/kits_truth_v2r/J26291130+2285701.jpg,bfa98c66103069e0,c132ab375efa50e8,negative,False,False,False,,,,,,,False,color,cluster,5594,20.774551,0,,,,False,design
J26452875+6010501,264.52874935761736,60.105013768159495,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J26452875+6010501.jpg,golden/kits_truth_v2r/J26452875+6010501.jpg,ee78394ddb46f08e,2cd9c0ef918a1436,negative,False,False,False,,,,,,,False,color,cluster,5594,17.58152,0,,,,False,design
J26842894+6500621,268.42893579040674,65.00621454181095,jwst,,nonlens,truth_jwst,9263,,,no,,golden/kits_truth/J26842894+6500621.jpg,golden/kits_truth_v2r/J26842894+6500621.jpg,76c9ba70b67df5d1,246a07af36142799,negative,False,False,False,,,,,,,False,color,blank,9263,19.658337,0,,,,False,holdout
J26872359+6526720,268.723591437384,65.26720179512606,jwst,,nonlens,truth_jwst,9263,,,no,,golden/kits_truth/J26872359+6526720.jpg,golden/kits_truth_v2r/J26872359+6526720.jpg,fb24be6c4a68abe6,29a3d2ea335a9bf6,negative,False,False,False,,,,,,,False,color,blank,9263,20.57051,0,,,,False,holdout
J26878429+6512698,268.7842876144367,65.12697808327512,jwst,,nonlens,truth_jwst,9263,,,no,,golden/kits_truth/J26878429+6512698.jpg,golden/kits_truth_v2r/J26878429+6512698.jpg,fca82d607640f181,7b144075d20e9c5e,negative,False,False,False,,,,,,,False,color,blank,9263,19.526644,0,,,,False,holdout
J26881943+6508340,268.8194275667113,65.08340042697932,jwst,,nonlens,truth_jwst,5105,,,no,,golden/kits_truth/J26881943+6508340.jpg,golden/kits_truth_v2r/J26881943+6508340.jpg,0e65aeed28e56df9,9453cff14a4180c7,negative,False,False,False,,,,,,,False,color,blank,5105,20.140213,0,,,,False,holdout
J2712616+603310,27.12615599250939,6.033104995184802,jwst,,nonlens,truth_jwst,1243,,,no,,golden/kits_truth/J2712616+603310.jpg,golden/kits_truth_v2r/J2712616+603310.jpg,6e77b21ae6f9da6f,44f55b2a2a8159bd,negative,False,False,False,,,,,,,False,color,blank,1243,20.656116,0,,,,False,holdout
J2715947+603919,27.15947165654974,6.039191737162925,jwst,,nonlens,truth_jwst,1243,,,no,,golden/kits_truth/J2715947+603919.jpg,golden/kits_truth_v2r/J2715947+603919.jpg,632a9ab444f94f84,fc2330db5e3eb828,negative,False,False,False,,,,,,,False,color,blank,1243,18.394312,0,,,,False,design
J2781430-5991827,27.8143015968688,-59.91827213467413,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J2781430-5991827.jpg,golden/kits_truth_v2r/J2781430-5991827.jpg,53d5382b1201713c,a8c71721bbda8757,negative,False,False,False,,,,,,,False,color,cluster,5594,20.947144,0,,,,False,design
J2994026-883918,29.94026061641539,-8.839178996780184,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J2994026-883918.jpg,golden/kits_truth_v2r/J2994026-883918.jpg,eb7a0c069add4e80,1c4d584edc8006b3,negative,False,False,False,,,,,,,False,color,cluster,6882,20.16568,0,,,,False,holdout
J2994467-883826,29.94466507322863,-8.838263961085302,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J2994467-883826.jpg,golden/kits_truth_v2r/J2994467-883826.jpg,fc322bbe0c6a6989,5a56ab2fa296d42f,negative,False,False,False,,,,,,,False,color,cluster,6882,20.690742,0,,,,False,holdout
J30795315-4061637,307.9531530682403,-40.61636865509059,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J30795315-4061637.jpg,golden/kits_truth_v2r/J30795315-4061637.jpg,ab1b87250782ac0a,008bc10f74fb39dc,negative,False,False,False,,,,,,,False,color,cluster,6882,19.298693,0,,,,False,holdout
J30855626-5961162,308.556259399199,-59.6116235017946,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J30855626-5961162.jpg,golden/kits_truth_v2r/J30855626-5961162.jpg,c51935f8e64eefb4,0a70707181e6a2d1,negative,False,False,False,,,,,,,False,color,cluster,5594,20.825201,0,,,,False,design
J31540786-6139596,315.4078583835303,-61.39596031207892,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J31540786-6139596.jpg,golden/kits_truth_v2r/J31540786-6139596.jpg,a5348019aa632703,af943ea5c4800e8d,negative,False,False,False,,,,,,,False,color,cluster,5594,20.59134,0,,,,False,design
J31974642-5092611,319.7464192887431,-50.92611413160146,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J31974642-5092611.jpg,golden/kits_truth_v2r/J31974642-5092611.jpg,fffcab9186463bd1,1c60ddeceb68059c,negative,False,False,False,,,,,,,False,color,cluster,5594,20.99951,0,,,,False,holdout
J32239251+014889,322.3925106371316,0.1488864502011941,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J32239251+014889.jpg,golden/kits_truth_v2r/J32239251+014889.jpg,f146d66c923f8722,302e12539e5c73cc,negative,False,False,False,,,,,,,False,color,cluster,6882,19.07211,0,,,,False,design
J32274389-4029641,322.7438921122539,-40.29641083944821,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J32274389-4029641.jpg,golden/kits_truth_v2r/J32274389-4029641.jpg,109e3e9053554f41,12c7b25dfbabf912,negative,False,False,False,,,,,,,False,color,cluster,6882,18.422754,0,,,,False,design
J32504288-2360261,325.0428775869354,-23.60261318719497,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J32504288-2360261.jpg,golden/kits_truth_v2r/J32504288-2360261.jpg,16ce4a9fd412ae87,eb831b2c455963ba,negative,False,False,False,,,,,,,False,color,cluster,6882,18.952847,0,,,,False,holdout
J32506550-2364801,325.0654968305518,-23.64801295060604,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J32506550-2364801.jpg,golden/kits_truth_v2r/J32506550-2364801.jpg,cf9ff9df95535468,6369d83348c719c0,negative,False,False,False,,,,,,,False,color,cluster,6882,18.725336,0,,,,False,design
J33293430-381061,332.9343002415612,-3.810609677990973,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J33293430-381061.jpg,golden/kits_truth_v2r/J33293430-381061.jpg,0525fbbcc09f7857,afc69c5d067e5e04,negative,False,False,False,,,,,,,False,gray_lw_only,cluster,5594,18.979218,0,,,,False,holdout
J33294095-384652,332.9409488221209,-3.846518576500275,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J33294095-384652.jpg,golden/kits_truth_v2r/J33294095-384652.jpg,7c54fae201eaa5cf,86addc24d24d7822,negative,False,False,False,,,,,,,False,color,cluster,6882,19.089075,0,,,,False,holdout
J33374238-1401069,333.7423805068804,-14.01069238446861,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J33374238-1401069.jpg,golden/kits_truth_v2r/J33374238-1401069.jpg,0f10abfe89714b94,5a41dc50759dc26f,negative,False,False,False,,,,,,,False,color,cluster,6882,16.943323,0,,,,False,holdout
J33553245+2776222,335.5324475482801,27.76222063617834,jwst,,nonlens,truth_jwst,6675,,,no,,golden/kits_truth/J33553245+2776222.jpg,golden/kits_truth_v2r/J33553245+2776222.jpg,ed8d2873a953c003,b01d41cfc0e91bdd,negative,False,False,False,,,,,,,False,gray_lw_only,cluster,6675,20.689674,0,,,,False,design
J33553554+2777264,335.5355421627263,27.77263835901839,jwst,,nonlens,truth_jwst,6675,,,no,,golden/kits_truth/J33553554+2777264.jpg,golden/kits_truth_v2r/J33553554+2777264.jpg,874a709e89db99a1,4f534764ecbc2a74,negative,False,False,False,,,,,,,False,gray_lw_only,cluster,6675,19.675972,0,,,,False,holdout
J34082780-959445,340.8277999231915,-9.594453572074697,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J34082780-959445.jpg,golden/kits_truth_v2r/J34082780-959445.jpg,94b4dbc1438ae5ce,312accb7f9664aac,negative,False,False,False,,,,,,,False,color,cluster,5594,19.858591,0,,,,False,design
J34083525-960110,340.8352453066425,-9.601097533929313,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J34083525-960110.jpg,golden/kits_truth_v2r/J34083525-960110.jpg,234d2b0b1a6abc6e,675a61b17a68d116,negative,False,False,False,,,,,,,False,color,cluster,5594,20.517632,0,,,,False,holdout
J34085055-957178,340.8505476596125,-9.571779412730743,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J34085055-957178.jpg,golden/kits_truth_v2r/J34085055-957178.jpg,bf8d346d469dac1f,0c581c918b40263c,negative,False,False,False,,,,,,,False,color,cluster,5594,19.93809,0,,,,False,holdout
J34134730+2815703,341.3472971732261,28.15702620744424,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J34134730+2815703.jpg,golden/kits_truth_v2r/J34134730+2815703.jpg,28eb5ccdc792f300,2296e5e881964bf7,negative,False,False,False,,,,,,,False,color,cluster,5594,20.46216,0,,,,False,holdout
J34134778+2813701,341.3477796851674,28.13700614021116,jwst,,nonlens,truth_jwst,5594,,,no,,golden/kits_truth/J34134778+2813701.jpg,golden/kits_truth_v2r/J34134778+2813701.jpg,6044b08fc538cc94,5461787d397d0a2f,negative,False,False,False,,,,,,,False,color,cluster,5594,20.142834,0,,,,False,holdout
J3419143-502424,34.19143128999409,-5.024235401531134,jwst,,nonlens,truth_jwst,6434,,,no,,golden/kits_truth/J3419143-502424.jpg,golden/kits_truth_v2r/J3419143-502424.jpg,e04e2119cdfcc0bf,05d229c564049810,negative,False,False,False,,,,,,,False,color,blank,6434,20.502235,0,,,,False,holdout
J34218541-4451866,342.1854124152076,-44.51865746755221,jwst,,nonlens,truth_jwst,3293,,,no,,golden/kits_truth/J34218541-4451866.jpg,golden/kits_truth_v2r/J34218541-4451866.jpg,020545773069e60c,e56f53a7070419e7,negative,False,False,False,,,,,,,False,color,cluster,3293,20.07431,0,,,,False,design
J3436447-518695,34.36447337135264,-5.186948422213249,jwst,,nonlens,truth_jwst,1837,,,no,,golden/kits_truth/J3436447-518695.jpg,golden/kits_truth_v2r/J3436447-518695.jpg,42a3c01f0a73db24,f35f1f2f57a64709,negative,False,False,False,,,,,,,False,color,blank,1837,19.082998,0,,,,False,holdout
J3439929-506933,34.39929374111341,-5.069331652296274,jwst,,nonlens,truth_jwst,5324,,,no,,golden/kits_truth/J3439929-506933.jpg,golden/kits_truth_v2r/J3439929-506933.jpg,5149bfda106d8ea2,034a93c0abb12941,negative,False,False,False,,,,,,,False,color,blank,5324,20.145832,0,,,,False,design
J3450491-496615,34.50491287537453,-4.966148697694444,jwst,,nonlens,truth_jwst,6480,,,no,,golden/kits_truth/J3450491-496615.jpg,golden/kits_truth_v2r/J3450491-496615.jpg,f303f4455129ff65,d68cff3b72719838,negative,False,False,False,,,,,,,False,gray_sw_only,blank,6480,20.980618,0,,,,False,holdout
J346106-3033846,3.461062573323333,-30.33846145420936,jwst,,nonlens,truth_jwst,1324,,,no,,golden/kits_truth/J346106-3033846.jpg,golden/kits_truth_v2r/J346106-3033846.jpg,516a647dbe1d2d97,e1272ffe1b470488,negative,False,False,False,,,,,,,False,gray_lw_only,cluster,1324,20.750349,0,,,,False,holdout
J346358-3033553,3.463578538066433,-30.33553254788269,jwst,,nonlens,truth_jwst,1324,,,no,,golden/kits_truth/J346358-3033553.jpg,golden/kits_truth_v2r/J346358-3033553.jpg,4552272219bcc014,b827abb788883d93,negative,False,False,False,,,,,,,False,gray_lw_only,cluster,1324,17.94381,0,,,,False,holdout
J348227-3033188,3.48227457822033,-30.33187741107636,jwst,,nonlens,truth_jwst,1324,,,no,,golden/kits_truth/J348227-3033188.jpg,golden/kits_truth_v2r/J348227-3033188.jpg,599bfab2023aff02,0b8357c123779342,negative,False,False,False,,,,,,,False,color,cluster,1324,20.874392,0,,,,False,design
J35125231-4120052,351.2523134782135,-41.20052245948542,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J35125231-4120052.jpg,golden/kits_truth_v2r/J35125231-4120052.jpg,9a7e6650c1263731,a7ce4de7a6327ff6,negative,False,False,False,,,,,,,False,color,cluster,6882,19.614418,0,,,,False,holdout
J35126172-4117963,351.2617243002964,-41.17963053262872,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J35126172-4117963.jpg,golden/kits_truth_v2r/J35126172-4117963.jpg,f5a4d79438c2133c,028607ba5b57c828,negative,False,False,False,,,,,,,False,color,cluster,6882,19.637747,0,,,,False,design
J35130795-4119766,351.307950650655,-41.19765907746329,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J35130795-4119766.jpg,golden/kits_truth_v2r/J35130795-4119766.jpg,73d166890d1d803a,7ad94d7eb1033108,negative,False,False,False,,,,,,,False,color,cluster,6882,19.499037,0,,,,False,design
J35130905-4119242,351.3090477083267,-41.19241549753117,jwst,,nonlens,truth_jwst,6882,,,no,,golden/kits_truth/J35130905-4119242.jpg,golden/kits_truth_v2r/J35130905-4119242.jpg,aaed5f017541a848,216d507a60b50329,negative,False,False,False,,,,,,,False,color,cluster,6882,20.657337,0,,,,False,holdout
J353435-3033214,3.534353997730008,-30.33213757625251,jwst,,nonlens,truth_jwst,1176,,,no,,golden/kits_truth/J353435-3033214.jpg,golden/kits_truth_v2r/J353435-3033214.jpg,941efa16bf6fc677,5fa9e241deadb0d5,negative,False,False,False,,,,,,,False,color,cluster,1176,19.135073,0,,,,False,design
J353502-3038287,3.535016754828224,-30.3828661677443,jwst,,nonlens,truth_jwst,2561,,,no,,golden/kits_truth/J353502-3038287.jpg,golden/kits_truth_v2r/J353502-3038287.jpg,19414c19412162c7,00a02fd33299c3de,negative,False,False,False,,,,,,,False,color,cluster,2561,20.88001,0,,,,False,holdout
J354843-3037348,3.54842894795089,-30.3734789137782,jwst,,nonlens,truth_jwst,2561,,,no,,golden/kits_truth/J354843-3037348.jpg,golden/kits_truth_v2r/J354843-3037348.jpg,4732fe2f49a0b9a6,21df0cb6e2afbd8e,negative,False,False,False,,,,,,,False,color,cluster,2561,20.858137,0,,,,False,design
J356177-3043180,3.561771915959373,-30.43180469827267,jwst,,nonlens,truth_jwst,3516,,,no,,golden/kits_truth/J356177-3043180.jpg,golden/kits_truth_v2r/J356177-3043180.jpg,c5e1c1b09320c6e8,50db106b3302c4b7,negative,False,False,False,,,,,,,False,color,cluster,3516,20.754877,0,,,,False,design
J358086-3053296,3.58086453759669,-30.53295805023893,jwst,,nonlens,truth_jwst,2561,,,no,,golden/kits_truth/J358086-3053296.jpg,golden/kits_truth_v2r/J358086-3053296.jpg,309d1e15f6fc0917,bd5622821d935729,negative,False,False,False,,,,,,,False,gray_lw_only,cluster,2561,20.20576,0,,,,False,design
