name,ra,dec,survey_key,score_1_4,grade_letter,label_source,bench_overlap,pool_split
DESI-024.3717-08.3056,24.3717,-8.3056,ls-dr9,2,C,paper2_agree,False,
DESI-025.0520-20.1055,25.052,-20.1055,ls-dr9,2,C,paper2_agree,False,
DESI-025.1595-11.4143,25.1595,-11.4143,ls-dr9,2,C,paper2_agree,False,
DESI-025.4548-24.8641,25.4548,-24.8641,ls-dr9,2,C,paper2_agree,False,
DESI-025.4686-22.4962,25.4686,-22.4962,ls-dr9,2,C,paper2_agree,False,
DESI-025.7040-19.7717,25.704,-19.7717,ls-dr9,2,C,paper2_agree,False,
DESI-025.7910+07.5022,25.791,7.5022,ls-dr9,2,C,paper2_agree,False,
DESI-026.0431-28.9067,26.0431,-28.9067,ls-dr9,2,C,paper2_agree,False,
DESI-026.7267-11.4066,26.7267,-11.4066,ls-dr9,2,C,paper2_agree,False,
DESI-026.7792-40.1610,26.7792,-40.161,ls-dr9,2,C,paper2_agree,False,
DESI-027.3253-30.3055,27.3253,-30.3055,ls-dr9,2,C,paper2_agree,False,
DESI-027.3879+00.4647,27.3879,0.4647,ls-dr9,2,C,paper2_agree,False,
DESI-027.5959-17.6114,27.5959,-17.6114,ls-dr9,2,C,paper2_agree,False,
DESI-027.6346-18.3062,27.6346,-18.3062,ls-dr9,2,C,paper2_agree,False,
DESI-027.8888-26.8005,27.8888,-26.8005,ls-dr9,2,C,paper2_agree,False,
DESI-027.9976-08.3646,27.9976,-8.3646,ls-dr9,2,C,paper2_agree,False,
DESI-028.0192-29.3878,28.0192,-29.3878,ls-dr9,2,C,paper2_agree,False,
DESI-028.1494-31.3430,28.1494,-31.343,ls-dr9,2,C,paper2_agree,False,
DESI-028.1997+03.2624,28.1997,3.2624,ls-dr9,2,C,paper2_agree,False,
DESI-028.5320-08.1000,28.532,-8.1,ls-dr9,2,C,paper2_agree,False,
DESI-028.5715-16.2374,28.5715,-16.2374,ls-dr9,2,C,paper2_agree,False,
DESI-028.7845-25.8463,28.7845,-25.8463,ls-dr9,2,C,paper2_agree,False,
DESI-029.3642+22.9216,29.3642,22.9216,ls-dr9,2,C,paper2_agree,False,
DESI-029.3687-05.2778,29.3687,-5.2778,ls-dr9,2,C,paper2_agree,False,
DESI-029.4673-27.8568,29.4673,-27.8568,ls-dr9,2,C,paper2_agree,False,
DESI-029.9230+29.5992,29.923,29.5992,ls-dr9,2,C,paper2_agree,False,
DESI-029.9687-27.8439,29.9687,-27.8439,ls-dr9,2,C,paper2_agree,False,
DESI-030.1018-10.7692,30.1018,-10.7692,ls-dr9,2,C,paper2_agree,False,
DESI-030.1108-08.6449,30.1108,-8.6449,ls-dr9,2,C,paper2_agree,False,
DESI-030.1551+14.4092,30.1551,14.4092,ls-dr9,2,C,paper2_agree,False,
DESI-030.3065-26.0892,30.3065,-26.0892,ls-dr9,2,C,paper2_agree,False,
DESI-030.7600-06.6024,30.76,-6.6024,ls-dr9,2,C,paper2_agree,False,
DESI-030.7806-22.7856,30.7806,-22.7856,ls-dr9,2,C,paper2_agree,False,
DESI-030.8121-15.9384,30.8121,-15.9384,ls-dr9,2,C,paper2_agree,False,
DESI-031.1304-19.3899,31.1304,-19.3899,ls-dr9,2,C,paper2_agree,False,
DESI-031.3554-16.4083,31.3554,-16.4083,ls-dr9,2,C,paper2_agree,False,
DESI-031.3590-24.5664,31.359,-24.5664,ls-dr9,2,C,paper2_agree,False,
DESI-031.4976-21.1722,31.4976,-21.1722,ls-dr9,2,C,paper2_agree,False,
DESI-031.7319-31.7726,31.7319,-31.7726,ls-dr9,2,C,paper2_agree,False,
DESI-031.8616-27.2286,31.8616,-27.2286,ls-dr9,2,C,paper2_agree,False,
DESI-032.1245-18.3429,32.1245,-18.3429,ls-dr9,2,C,paper2_agree,False,
DESI-032.1994+01.7689,32.1994,1.7689,ls-dr9,2,C,paper2_agree,False,
DESI-032.2667+04.8088,32.2667,4.8088,ls-dr9,2,C,paper2_agree,False,
DESI-032.2674+03.6995,32.2674,3.6995,ls-dr9,2,C,paper2_agree,False,
DESI-032.8213+00.3402,32.8213,0.3402,ls-dr9,2,C,paper2_agree,False,
DESI-032.8584-16.2274,32.8584,-16.2274,ls-dr9,2,C,paper2_agree,False,
DESI-033.0297+00.2472,33.0297,0.2472,ls-dr9,2,C,paper2_agree,False,
DESI-034.3830+20.9523,34.383,20.9523,ls-dr9,2,C,paper2_agree,False,
DESI-034.5247+26.6007,34.5247,26.6007,ls-dr9,2,C,paper2_agree,False,
DESI-034.5314-27.6291,34.5314,-27.6291,ls-dr9,2,C,paper2_agree,False,
DESI-034.6677-24.8466,34.6677,-24.8466,ls-dr9,2,C,paper2_agree,False,
DESI-034.7239-16.8684,34.7239,-16.8684,ls-dr9,2,C,paper2_agree,False,
DESI-034.9597-05.9518,34.9597,-5.9518,ls-dr9,2,C,paper2_agree,False,
DESI-035.1949+05.8853,35.1949,5.8853,ls-dr9,2,C,paper2_agree,False,
DESI-035.2949-23.0878,35.2949,-23.0878,ls-dr9,2,C,paper2_agree,False,
DESI-036.0382-16.3869,36.0382,-16.3869,ls-dr9,2,C,paper2_agree,False,
DESI-036.0992+02.4337,36.0992,2.4337,ls-dr9,2,C,paper2_agree,False,
DESI-036.1196-25.0390,36.1196,-25.039,ls-dr9,2,C,paper2_agree,False,
DESI-036.3834-04.8500,36.3834,-4.85,ls-dr9,2,C,paper2_agree,False,
DESI-037.2442-17.2723,37.2442,-17.2723,ls-dr9,2,C,paper2_agree,False,
DESI-037.3509+10.2791,37.3509,10.2791,ls-dr9,2,C,paper2_agree,False,
DESI-037.5061-20.9108,37.5061,-20.9108,ls-dr9,2,C,paper2_agree,False,
DESI-037.6346-24.1463,37.6346,-24.1463,ls-dr9,2,C,paper2_agree,False,
DESI-037.7099-17.5029,37.7099,-17.5029,ls-dr9,2,C,paper2_agree,False,
DESI-038.0192-17.6864,38.0192,-17.6864,ls-dr9,2,C,paper2_agree,False,
DESI-038.7280-30.9373,38.728,-30.9373,ls-dr9,2,C,paper2_agree,False,
DESI-039.2176-31.8548,39.2176,-31.8548,ls-dr9,2,C,paper2_agree,False,
DESI-039.6138-15.5779,39.6138,-15.5779,ls-dr9,2,C,paper2_agree,False,
DESI-042.0215-18.9309,42.0215,-18.9309,ls-dr9,2,C,paper2_agree,False,
DESI-042.1475-12.1625,42.1475,-12.1625,ls-dr9,2,C,paper2_agree,False,
DESI-042.2120-27.3537,42.212,-27.3537,ls-dr9,2,C,paper2_agree,False,
DESI-043.3406-05.1544,43.3406,-5.1544,ls-dr9,2,C,paper2_agree,False,
DESI-043.3785-12.6509,43.3785,-12.6509,ls-dr9,2,C,paper2_agree,False,
DESI-044.0165+00.3311,44.0165,0.3311,ls-dr9,2,C,paper2_agree,False,
DESI-044.2789-16.7736,44.2789,-16.7736,ls-dr9,2,C,paper2_agree,False,
DESI-044.3388-28.8952,44.3388,-28.8952,ls-dr9,2,C,paper2_agree,False,
DESI-044.5307-13.8106,44.5307,-13.8106,ls-dr9,2,C,paper2_agree,False,
DESI-044.7621-07.8029,44.7621,-7.8029,ls-dr9,2,C,paper2_agree,False,
DESI-044.9661-38.8328,44.9661,-38.8328,ls-dr9,2,C,paper2_agree,False,
DESI-044.9857-26.8724,44.9857,-26.8724,ls-dr9,2,C,paper2_agree,False,
DESI-045.0813+04.4270,45.0813,4.427,ls-dr9,2,C,paper2_agree,False,
DESI-045.2324-10.9787,45.2324,-10.9787,ls-dr9,2,C,paper2_agree,False,
DESI-045.8714+03.7781,45.8714,3.7781,ls-dr9,2,C,paper2_agree,False,
DESI-047.9174-07.5180,47.9174,-7.518,ls-dr9,2,C,paper2_agree,False,
DESI-048.8942-27.2465,48.8942,-27.2465,ls-dr9,2,C,paper2_agree,False,
DESI-049.1543-26.8148,49.1543,-26.8148,ls-dr9,2,C,paper2_agree,False,
DESI-049.2052-18.0014,49.2052,-18.0014,ls-dr9,2,C,paper2_agree,False,
DESI-049.3356-26.6664,49.3356,-26.6664,ls-dr9,2,C,paper2_agree,False,
DESI-050.2069-21.4455,50.2069,-21.4455,ls-dr9,2,C,paper2_agree,False,
DESI-051.0021-27.1917,51.0021,-27.1917,ls-dr9,2,C,paper2_agree,True,
DESI-051.4779-17.1685,51.4779,-17.1685,ls-dr9,2,C,paper2_agree,False,
DESI-052.0458-31.5770,52.0458,-31.577,ls-dr9,2,C,paper2_agree,False,
DESI-052.3736-18.6378,52.3736,-18.6378,ls-dr9,2,C,paper2_agree,False,
DESI-052.4307-32.1849,52.4307,-32.1849,ls-dr9,2,C,paper2_agree,False,
DESI-052.6889-29.4983,52.6889,-29.4983,ls-dr9,2,C,paper2_agree,True,
DESI-052.7565-09.4508,52.7565,-9.4508,ls-dr9,2,C,paper2_agree,False,
DESI-052.9149-18.2136,52.9149,-18.2136,ls-dr9,2,C,paper2_agree,False,
DESI-053.7471-26.5755,53.7471,-26.5755,ls-dr9,2,C,paper2_agree,False,
DESI-053.9519-29.9771,53.9519,-29.9771,ls-dr9,2,C,paper2_agree,False,
DESI-054.4002-15.7893,54.4002,-15.7893,ls-dr9,2,C,paper2_agree,False,
DESI-054.6271-05.6708,54.6271,-5.6708,ls-dr9,2,C,paper2_agree,False,
DESI-054.6308-24.6332,54.6308,-24.6332,ls-dr9,2,C,paper2_agree,False,
DESI-054.7788-12.2879,54.7788,-12.2879,ls-dr9,2,C,paper2_agree,False,
DESI-054.8226-38.9498,54.8226,-38.9498,ls-dr9,2,C,paper2_agree,False,
DESI-055.4130-13.4363,55.413,-13.4363,ls-dr9,2,C,paper2_agree,False,
DESI-055.6364-20.0025,55.6364,-20.0025,ls-dr9,2,C,paper2_agree,False,
DESI-055.8961-29.9218,55.8961,-29.9218,ls-dr9,2,C,paper2_agree,False,
DESI-056.5384-26.4042,56.5384,-26.4042,ls-dr9,2,C,paper2_agree,False,
DESI-056.8707-25.7853,56.8707,-25.7853,ls-dr9,2,C,paper2_agree,False,
DESI-056.8839-20.4636,56.8839,-20.4636,ls-dr9,2,C,paper2_agree,False,
DESI-057.0469-25.5083,57.0469,-25.5083,ls-dr9,2,C,paper2_agree,False,
DESI-057.2082-22.3314,57.2082,-22.3314,ls-dr9,2,C,paper2_agree,False,
DESI-057.3298-26.9437,57.3298,-26.9437,ls-dr9,2,C,paper2_agree,False,
DESI-057.4192-19.9070,57.4192,-19.907,ls-dr9,2,C,paper2_agree,False,
DESI-057.8307-15.1796,57.8307,-15.1796,ls-dr9,2,C,paper2_agree,False,
DESI-057.9593-22.2418,57.9593,-22.2418,ls-dr9,2,C,paper2_agree,False,
DESI-058.3547-02.8941,58.3547,-2.8941,ls-dr9,2,C,paper2_agree,False,
DESI-060.0000-27.7231,60.0,-27.7231,ls-dr9,2,C,paper2_agree,False,
DESI-060.5532-27.5316,60.5532,-27.5316,ls-dr9,2,C,paper2_agree,False,
DESI-060.5576-32.2606,60.5576,-32.2606,ls-dr9,2,C,paper2_agree,False,
DESI-060.7510-18.9797,60.751,-18.9797,ls-dr9,2,C,paper2_agree,False,
DESI-060.7611-18.5019,60.7611,-18.5019,ls-dr9,2,C,paper2_agree,False,
DESI-061.0473-16.8863,61.0473,-16.8863,ls-dr9,2,C,paper2_agree,False,
DESI-062.3942-31.5637,62.3942,-31.5637,ls-dr9,2,C,paper2_agree,False,
DESI-062.4692-32.1910,62.4692,-32.191,ls-dr9,2,C,paper2_agree,False,
DESI-063.4434-29.6321,63.4434,-29.6321,ls-dr9,2,C,paper2_agree,False,
DESI-064.1560-20.0800,64.156,-20.08,ls-dr9,2,C,paper2_agree,False,
DESI-064.5125-19.1295,64.5125,-19.1295,ls-dr9,2,C,paper2_agree,False,
DESI-064.6062-24.9971,64.6062,-24.9971,ls-dr9,2,C,paper2_agree,False,
DESI-064.8599-09.5649,64.8599,-9.5649,ls-dr9,2,C,paper2_agree,False,
DESI-064.8752-37.1532,64.8752,-37.1532,ls-dr9,2,C,paper2_agree,False,
DESI-065.1328-21.1219,65.1328,-21.1219,ls-dr9,2,C,paper2_agree,False,
DESI-065.2768-20.9997,65.2768,-20.9997,ls-dr9,2,C,paper2_agree,False,
DESI-065.4182-22.9294,65.4182,-22.9294,ls-dr9,2,C,paper2_agree,False,
DESI-065.5424-29.0529,65.5424,-29.0529,ls-dr9,2,C,paper2_agree,False,
DESI-066.5255-13.2436,66.5255,-13.2436,ls-dr9,2,C,paper2_agree,False,
DESI-068.9980-21.6384,68.998,-21.6384,ls-dr9,2,C,paper2_agree,False,
DESI-069.3619-23.0974,69.3619,-23.0974,ls-dr9,2,C,paper2_agree,False,
DESI-069.6660-28.5525,69.666,-28.5525,ls-dr9,2,C,paper2_agree,False,
DESI-070.2650-27.0995,70.265,-27.0995,ls-dr9,2,C,paper2_agree,False,
DESI-071.3350-22.0787,71.335,-22.0787,ls-dr9,2,C,paper2_agree,False,
DESI-071.9694-29.1854,71.9694,-29.1854,ls-dr9,2,C,paper2_agree,False,
DESI-072.1089-29.1347,72.1089,-29.1347,ls-dr9,2,C,paper2_agree,False,
DESI-072.9124-08.0276,72.9124,-8.0276,ls-dr9,2,C,paper2_agree,False,
DESI-073.5270-24.5988,73.527,-24.5988,ls-dr9,2,C,paper2_agree,False,
DESI-073.6913-29.8156,73.6913,-29.8156,ls-dr9,2,C,paper2_agree,False,
DESI-074.3280-04.4293,74.328,-4.4293,ls-dr9,2,C,paper2_agree,False,
DESI-074.4224-18.7934,74.4224,-18.7934,ls-dr9,2,C,paper2_agree,False,
DESI-074.4853-23.1579,74.4853,-23.1579,ls-dr9,2,C,paper2_agree,False,
DESI-074.6542-27.1065,74.6542,-27.1065,ls-dr9,2,C,paper2_agree,False,
DESI-075.3911-03.2937,75.3911,-3.2937,ls-dr9,2,C,paper2_agree,False,
DESI-075.4100-18.6007,75.41,-18.6007,ls-dr9,2,C,paper2_agree,False,
DESI-075.5665-31.0876,75.5665,-31.0876,ls-dr9,2,C,paper2_agree,False,
DESI-075.9545-26.6809,75.9545,-26.6809,ls-dr9,2,C,paper2_agree,False,
DESI-076.3503-24.3444,76.3503,-24.3444,ls-dr9,2,C,paper2_agree,False,
DESI-076.7517-25.6907,76.7517,-25.6907,ls-dr9,2,C,paper2_agree,False,
DESI-077.3886-30.6005,77.3886,-30.6005,ls-dr9,2,C,paper2_agree,False,
DESI-078.4202-28.2351,78.4202,-28.2351,ls-dr9,2,C,paper2_agree,False,
DESI-079.4502-23.2598,79.4502,-23.2598,ls-dr9,2,C,paper2_agree,False,
DESI-080.6361-24.9674,80.6361,-24.9674,ls-dr9,2,C,paper2_agree,False,
DESI-080.6724-24.0688,80.6724,-24.0688,ls-dr9,2,C,paper2_agree,False,
DESI-080.9091-21.0160,80.9091,-21.016,ls-dr9,2,C,paper2_agree,False,
DESI-081.2511-26.2779,81.2511,-26.2779,ls-dr9,2,C,paper2_agree,False,
DESI-083.1991-29.3017,83.1991,-29.3017,ls-dr9,2,C,paper2_agree,False,
DESI-083.7580-31.1953,83.758,-31.1953,ls-dr9,2,C,paper2_agree,False,
DESI-084.2051-21.8332,84.2051,-21.8332,ls-dr9,2,C,paper2_agree,False,
DESI-084.7962-28.0211,84.7962,-28.0211,ls-dr9,2,C,paper2_agree,False,
DESI-085.5750-21.8217,85.575,-21.8217,ls-dr9,2,C,paper2_agree,False,
DESI-086.5017-24.7015,86.5017,-24.7015,ls-dr9,2,C,paper2_agree,False,
DESI-086.5815-27.7223,86.5815,-27.7223,ls-dr9,2,C,paper2_agree,False,
DESI-087.1209-25.5251,87.1209,-25.5251,ls-dr9,2,C,paper2_agree,False,
DESI-087.2700-23.9175,87.27,-23.9175,ls-dr9,2,C,paper2_agree,False,
DESI-088.5024-29.7013,88.5024,-29.7013,ls-dr9,2,C,paper2_agree,False,
DESI-088.6111-44.9258,88.6111,-44.9258,ls-dr9,2,C,paper2_agree,False,
DESI-089.6163-27.0385,89.6163,-27.0385,ls-dr9,2,C,paper2_agree,False,
DESI-090.4566-39.9871,90.4566,-39.9871,ls-dr9,2,C,paper2_agree,False,
DESI-104.3289+45.1488,104.3289,45.1488,ls-dr9,2,C,paper2_agree,False,
DESI-104.3594+32.5562,104.3594,32.5562,ls-dr9,2,C,paper2_agree,False,
DESI-106.9992+50.2149,106.9992,50.2149,ls-dr9,2,C,paper2_agree,False,
DESI-107.9747+28.3465,107.9747,28.3465,ls-dr9,2,C,paper2_agree,False,
DESI-112.0041+47.9631,112.0041,47.9631,ls-dr9,2,C,paper2_agree,False,
DESI-112.0551+31.6799,112.0551,31.6799,ls-dr9,2,C,paper2_agree,False,
DESI-112.1758+38.2037,112.1758,38.2037,ls-dr9,2,C,paper2_agree,False,
DESI-112.6173+38.3732,112.6173,38.3732,ls-dr9,2,C,paper2_agree,False,
DESI-113.2568+51.5755,113.2568,51.5755,ls-dr9,2,C,paper2_agree,False,
DESI-113.5048+34.7261,113.5048,34.7261,ls-dr9,2,C,paper2_agree,False,
DESI-114.0195+21.3041,114.0195,21.3041,ls-dr9,2,C,paper2_agree,False,
DESI-115.4473+34.9407,115.4473,34.9407,ls-dr9,2,C,paper2_agree,False,
DESI-117.2449+53.7774,117.2449,53.7774,ls-dr9,2,C,paper2_agree,False,
DESI-117.7803+11.1984,117.7803,11.1984,ls-dr9,2,C,paper2_agree,False,
DESI-118.2474+52.6265,118.2474,52.6265,ls-dr9,2,C,paper2_agree,False,
DESI-118.3583+10.5130,118.3583,10.513,ls-dr9,2,C,paper2_agree,False,
DESI-118.4567+25.8080,118.4567,25.808,ls-dr9,2,C,paper2_agree,False,
DESI-118.7654+12.3763,118.7654,12.3763,ls-dr9,2,C,paper2_agree,False,
DESI-120.8544+37.7610,120.8544,37.761,ls-dr9,2,C,paper2_agree,False,
DESI-122.8819+41.6140,122.8819,41.614,ls-dr9,2,C,paper2_agree,False,
DESI-123.5420+11.5365,123.542,11.5365,ls-dr9,2,C,paper2_agree,False,
DESI-123.6121+27.3335,123.6121,27.3335,ls-dr9,2,C,paper2_agree,False,
DESI-124.3100+74.1113,124.31,74.1113,ls-dr9,2,C,paper2_agree,False,
DESI-124.8181+31.4990,124.8181,31.499,ls-dr9,2,C,paper2_agree,False,
DESI-124.9193+19.2529,124.9193,19.2529,ls-dr9,2,C,paper2_agree,False,
DESI-125.3638+69.4352,125.3638,69.4352,ls-dr9,2,C,paper2_agree,False,
DESI-125.6310+75.0251,125.631,75.0251,ls-dr9,2,C,paper2_agree,False,
DESI-125.9350+04.6293,125.935,4.6293,ls-dr9,2,C,paper2_agree,False,
DESI-128.1456+11.5864,128.1456,11.5864,ls-dr9,2,C,paper2_agree,False,
DESI-130.5312+27.2618,130.5312,27.2618,ls-dr9,2,C,paper2_agree,False,
DESI-130.6033+10.4171,130.6033,10.4171,ls-dr9,2,C,paper2_agree,False,
DESI-131.9068+13.5143,131.9068,13.5143,ls-dr9,2,C,paper2_agree,False,
DESI-132.2802+22.0446,132.2802,22.0446,ls-dr9,2,C,paper2_agree,False,
DESI-132.8111+24.4868,132.8111,24.4868,ls-dr9,2,C,paper2_agree,False,
DESI-133.1155+26.4614,133.1155,26.4614,ls-dr9,2,C,paper2_agree,False,
DESI-134.3978+21.5059,134.3978,21.5059,ls-dr9,2,C,paper2_agree,False,
DESI-137.1509+54.2055,137.1509,54.2055,ls-dr9,2,C,paper2_agree,False,
DESI-138.5115+16.5394,138.5115,16.5394,ls-dr9,2,C,paper2_agree,False,
DESI-139.4885+64.4473,139.4885,64.4473,ls-dr9,2,C,paper2_agree,False,
DESI-140.1299+02.7830,140.1299,2.783,ls-dr9,2,C,paper2_agree,False,
DESI-141.5275+07.8090,141.5275,7.809,ls-dr9,2,C,paper2_agree,False,
DESI-141.8108+73.2823,141.8108,73.2823,ls-dr9,2,C,paper2_agree,False,
DESI-142.7762+17.7152,142.7762,17.7152,ls-dr9,2,C,paper2_agree,False,
DESI-143.7713+18.2787,143.7713,18.2787,ls-dr9,2,C,paper2_agree,False,
DESI-144.0261+12.8391,144.0261,12.8391,ls-dr9,2,C,paper2_agree,False,
DESI-144.7849+00.6228,144.7849,0.6228,ls-dr9,2,C,paper2_agree,False,
DESI-146.0028-01.8290,146.0028,-1.829,ls-dr9,2,C,paper2_agree,False,
DESI-146.0983-08.1021,146.0983,-8.1021,ls-dr9,2,C,paper2_agree,False,
DESI-146.5442+13.9284,146.5442,13.9284,ls-dr9,2,C,paper2_agree,False,
DESI-148.2095+10.7169,148.2095,10.7169,ls-dr9,2,C,paper2_agree,False,
DESI-148.3840+10.5475,148.384,10.5475,ls-dr9,2,C,paper2_agree,False,
DESI-150.2941+46.1759,150.2941,46.1759,ls-dr9,2,C,paper2_agree,False,
DESI-150.5233+15.3083,150.5233,15.3083,ls-dr9,2,C,paper2_agree,False,
DESI-151.2523+10.4499,151.2523,10.4499,ls-dr9,2,C,paper2_agree,False,
DESI-151.4072+67.5076,151.4072,67.5076,ls-dr9,2,C,paper2_agree,False,
DESI-151.8455-05.3863,151.8455,-5.3863,ls-dr9,2,C,paper2_agree,False,
DESI-152.2710+43.7279,152.271,43.7279,ls-dr9,2,C,paper2_agree,False,
DESI-153.2654+10.1926,153.2654,10.1926,ls-dr9,2,C,paper2_agree,False,
DESI-154.5759+74.5812,154.5759,74.5812,ls-dr9,2,C,paper2_agree,False,
DESI-157.9520+43.7158,157.952,43.7158,ls-dr9,2,C,paper2_agree,False,
DESI-158.0901+31.8835,158.0901,31.8835,ls-dr9,2,C,paper2_agree,False,
DESI-158.1868+08.6779,158.1868,8.6779,ls-dr9,2,C,paper2_agree,False,
DESI-159.1096+12.9958,159.1096,12.9958,ls-dr9,2,C,paper2_agree,False,
DESI-160.0017+56.5219,160.0017,56.5219,ls-dr9,2,C,paper2_agree,False,
DESI-160.0232+01.9838,160.0232,1.9838,ls-dr9,2,C,paper2_agree,False,
DESI-160.1817+44.8942,160.1817,44.8942,ls-dr9,2,C,paper2_agree,False,
DESI-160.7046+62.6611,160.7046,62.6611,ls-dr9,2,C,paper2_agree,False,
DESI-160.7978+37.3601,160.7978,37.3601,ls-dr9,2,C,paper2_agree,False,
DESI-161.5784+46.2302,161.5784,46.2302,ls-dr9,2,C,paper2_agree,False,
DESI-161.8519-03.2118,161.8519,-3.2118,ls-dr9,2,C,paper2_agree,False,
DESI-163.3484+09.6864,163.3484,9.6864,ls-dr9,2,C,paper2_agree,False,
DESI-163.5448+05.8739,163.5448,5.8739,ls-dr9,2,C,paper2_agree,False,
DESI-164.0099+22.8302,164.0099,22.8302,ls-dr9,2,C,paper2_agree,False,
DESI-165.0321+10.9706,165.0321,10.9706,ls-dr9,2,C,paper2_agree,False,
DESI-165.1459+23.2635,165.1459,23.2635,ls-dr9,2,C,paper2_agree,False,
DESI-165.2130-00.8810,165.213,-0.881,ls-dr9,2,C,paper2_agree,False,
DESI-165.2322+64.9414,165.2322,64.9414,ls-dr9,2,C,paper2_agree,False,
DESI-166.7196+07.6232,166.7196,7.6232,ls-dr9,2,C,paper2_agree,False,
DESI-167.2393+37.8604,167.2393,37.8604,ls-dr9,2,C,paper2_agree,False,
DESI-167.7733+26.7798,167.7733,26.7798,ls-dr9,2,C,paper2_agree,False,
DESI-168.5731+08.7634,168.5731,8.7634,ls-dr9,2,C,paper2_agree,False,
DESI-168.9620+57.8315,168.962,57.8315,ls-dr9,2,C,paper2_agree,False,
DESI-169.1444+19.0986,169.1444,19.0986,ls-dr9,2,C,paper2_agree,False,
DESI-170.8944+12.5591,170.8944,12.5591,ls-dr9,2,C,paper2_agree,False,
DESI-171.1047+71.1948,171.1047,71.1948,ls-dr9,2,C,paper2_agree,False,
DESI-172.4891+32.1637,172.4891,32.1637,ls-dr9,2,C,paper2_agree,False,
DESI-172.6002+05.7333,172.6002,5.7333,ls-dr9,2,C,paper2_agree,False,
DESI-172.6730+11.3081,172.673,11.3081,ls-dr9,2,C,paper2_agree,False,
DESI-174.0108+52.2363,174.0108,52.2363,ls-dr9,2,C,paper2_agree,False,
DESI-174.1285+21.7754,174.1285,21.7754,ls-dr9,2,C,paper2_agree,False,
DESI-174.4592+46.6094,174.4592,46.6094,ls-dr9,2,C,paper2_agree,False,
DESI-175.7321+43.1339,175.7321,43.1339,ls-dr9,2,C,paper2_agree,False,
DESI-175.7329+22.2232,175.7329,22.2232,ls-dr9,2,C,paper2_agree,False,
DESI-176.9273+67.7222,176.9273,67.7222,ls-dr9,2,C,paper2_agree,False,
DESI-176.9311+26.1644,176.9311,26.1644,ls-dr9,2,C,paper2_agree,False,
DESI-178.7212+21.4151,178.7212,21.4151,ls-dr9,2,C,paper2_agree,False,
DESI-179.4811+22.9115,179.4811,22.9115,ls-dr9,2,C,paper2_agree,False,
DESI-181.0043+47.5381,181.0043,47.5381,ls-dr9,2,C,paper2_agree,False,
DESI-181.3975+41.1790,181.3975,41.179,ls-dr9,2,C,paper2_agree,True,
DESI-182.7337-02.2276,182.7337,-2.2276,ls-dr9,2,C,paper2_agree,False,
DESI-183.1167-08.5941,183.1167,-8.5941,ls-dr9,2,C,paper2_agree,False,
DESI-184.4375+31.5263,184.4375,31.5263,ls-dr9,2,C,paper2_agree,False,
DESI-185.2581+21.8900,185.2581,21.89,ls-dr9,2,C,paper2_agree,False,
DESI-185.6190+23.9709,185.619,23.9709,ls-dr9,2,C,paper2_agree,False,
DESI-185.6850+70.6065,185.685,70.6065,ls-dr9,2,C,paper2_agree,False,
DESI-185.9848+19.7177,185.9848,19.7177,ls-dr9,2,C,paper2_agree,False,
DESI-186.0916+02.2030,186.0916,2.203,ls-dr9,2,C,paper2_agree,False,
DESI-186.4028-07.4188,186.4028,-7.4188,ls-dr9,2,C,paper2_agree,True,
DESI-187.1282+09.6881,187.1282,9.6881,ls-dr9,2,C,paper2_agree,False,
DESI-190.4855+03.7332,190.4855,3.7332,ls-dr9,2,C,paper2_agree,False,
DESI-190.5769+27.8629,190.5769,27.8629,ls-dr9,2,C,paper2_agree,False,
DESI-190.5981+31.4848,190.5981,31.4848,ls-dr9,2,C,paper2_agree,False,
DESI-192.8317-01.2219,192.8317,-1.2219,ls-dr9,2,C,paper2_agree,False,
DESI-195.4842+11.1801,195.4842,11.1801,ls-dr9,2,C,paper2_agree,False,
DESI-196.3635+26.7520,196.3635,26.752,ls-dr9,2,C,paper2_agree,False,
DESI-198.2028+30.6423,198.2028,30.6423,ls-dr9,2,C,paper2_agree,False,
DESI-198.4925+31.0493,198.4925,31.0493,ls-dr9,2,C,paper2_agree,False,
DESI-200.7983+38.2180,200.7983,38.218,ls-dr9,2,C,paper2_agree,False,
DESI-202.5096+47.8919,202.5096,47.8919,ls-dr9,2,C,paper2_agree,False,
DESI-202.7745+07.4491,202.7745,7.4491,ls-dr9,2,C,paper2_agree,False,
DESI-203.2912+06.9014,203.2912,6.9014,ls-dr9,2,C,paper2_agree,False,
DESI-203.5927-09.2837,203.5927,-9.2837,ls-dr9,2,C,paper2_agree,False,
DESI-203.7084-08.7623,203.7084,-8.7623,ls-dr9,2,C,paper2_agree,False,
DESI-204.0300+25.6164,204.03,25.6164,ls-dr9,2,C,paper2_agree,False,
DESI-204.2365+12.0278,204.2365,12.0278,ls-dr9,2,C,paper2_agree,False,
DESI-204.3113+42.3813,204.3113,42.3813,ls-dr9,2,C,paper2_agree,False,
DESI-205.8655+21.7388,205.8655,21.7388,ls-dr9,2,C,paper2_agree,False,
DESI-206.0993-01.6071,206.0993,-1.6071,ls-dr9,2,C,paper2_agree,False,
DESI-206.7000+28.6985,206.7,28.6985,ls-dr9,2,C,paper2_agree,False,
DESI-207.4889+34.2732,207.4889,34.2732,ls-dr9,2,C,paper2_agree,False,
DESI-207.5513+31.5862,207.5513,31.5862,ls-dr9,2,C,paper2_agree,False,
