campaign,name,ra_deg,dec_deg,outcome,detail,candidate_provenance,source_ref
euclid_q1_modeling,102018666_NEG579859279508531437,57.9859279150053,-50.8531437640506,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=1.51 arcsec (1sigma 1.51-1.52); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.549 (8 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102018667_NEG587746535508057234,58.77465354947828,-50.80572343047943,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.88 arcsec (1sigma 0.87-0.89); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.244 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102018668_NEG595646727509469177,59.56467277951752,-50.94691775377698,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.46 arcsec (1sigma 0.45-0.46); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.528 (11 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102019123_NEG564667438505382529,56.46674380313999,-50.538252942693255,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=1.64 arcsec (1sigma 1.64-1.65); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.804 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102019123_NEG567245233502945885,56.724523328272205,-50.294588554343285,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.68 arcsec (1sigma 0.67-0.68); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.126 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102019124_NEG572893989502570421,57.28939899045425,-50.25704215991417,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.951 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102019125_NEG583028233504223644,58.30282338830154,-50.422364440621735,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.721 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102019125_NEG586359480506090347,58.635948080698455,-50.6090347691809,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=nan arcsec (1sigma nan-nan); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.861 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102019126_NEG589597149505340169,58.95971490317726,-50.534016951929694,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.558 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102019126_NEG589666030505609975,58.96660305543228,-50.56099752385071,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.59 arcsec (1sigma 0.58-0.60); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.550 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102019127_NEG596525941504553950,59.65259418635493,-50.45539508343109,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.68 arcsec (1sigma 0.65-0.69); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.544 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102019127_NEG598523367504401932,59.85233674701816,-50.44019327178667,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=1.23 arcsec (1sigma 1.22-1.23); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.232 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102019127_NEG600585702506652323,60.05857024580175,-50.665232340817234,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.658 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102019128_NEG607555025503027911,60.75550251121874,-50.30279115677251,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=1.07 arcsec (1sigma 1.06-1.07); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.766 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102019128_NEG608928997504779012,60.892899780474096,-50.47790122954819,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.70 arcsec (1sigma 0.69-0.70); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.063 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102019128_NEG609723701504645522,60.97237010457565,-50.46455227797104,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.526 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102019129_NEG617672661504204895,61.767266142832256,-50.42048955522782,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.83 arcsec (1sigma 0.81-0.85); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.925 (9 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102019131_NEG626148898503257561,62.61488980991852,-50.32575613428242,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=1.09 arcsec (1sigma 1.08-1.09); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.798 (11 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102019586_NEG564463213499964061,56.446321381015146,-49.99640612068045,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=1.14 arcsec (1sigma 1.13-1.15); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.317 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102019587_NEG569380954497924981,56.93809545828947,-49.79249811828738,inconclusive,"group-scale lens candidate requiring multiple mass components, beyond scope of the Q1 automated pipeline (Zenodo group.zip, 41 objects); no modelling verdict; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.732 (9 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 group.zip
euclid_q1_modeling,102019588_NEG576940500501085311,57.69405005356776,-50.108531146574514,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.69 arcsec (1sigma 0.68-0.70); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.522 (8 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102019588_NEG579781735502176069,57.9781735251624,-50.21760698874812,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.73 arcsec (1sigma 0.72-0.74); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.797 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102019588_NEG581189290502362418,58.11892905861379,-50.23624183385024,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=0.67 arcsec (1sigma 0.67-0.67); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=A, expert_score=2.618 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102019590_NEG590843564499562054,59.08435649176262,-49.956205403697886,inconclusive,"modelling unsuccessful (Zenodo unsuccess.zip, 144 objects: 'modeling failures, non-lens status, or ambiguity'); per-object reason unpublished -- the ~59 modelling-rejected non-lenses are within this set but not individually identified; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.800 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 unsuccess.zip
euclid_q1_modeling,102019591_NEG601417531499600002,60.14175313788287,-49.96000027775544,inconclusive,"successfully modelled by Euclid Strong Lens Modelling Pipeline (SIE+shear): theta_E_eff=2.16 arcsec (1sigma 2.14-2.17); in Zenodo successful-model set (335 objects); release README: 'we hope that nearly all are strong lenses', but per-object lens/non-lens judgement is unpublished; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=B, expert_score=1.895 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 modeling_lens_mass.csv+lens.zip
euclid_q1_modeling,102019591_NEG602036095501183123,60.20360950811847,-50.11831236625129,inconclusive,"group-scale lens candidate requiring multiple mass components, beyond scope of the Q1 automated pipeline (Zenodo group.zip, 41 objects); no modelling verdict; SLDE-A aggregate: 488 A/B candidates modelled, 374 successful, 315 judged lenses, 59 judged non-lens; per-object judgements not published","Q1 catalog grade=C, expert_score=1.495 (10 votes)",arXiv:2503.15324 Sect. 7.2; Zenodo 10.5281/zenodo.15025832 group.zip
