session,workflow,role,file,killed,n_records,n_assistant,read,read_img,bash,write,websearch,webfetch,other_tools,in_tok,out_tok,cache_read,cache_create,wall_s,t0,t1,model
discovery,wf_6c945d1c-873,literature,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_6c945d1c-873/agent-aeda8b519e708191c.jsonl,0,84,50,0,0,3,1,1,24,2,1982,14315,1238155,82806,567.182,2026-08-10T05:20:32.814000+00:00,2026-08-10T05:29:59.996000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a250662e0c3b46fc6.jsonl,0,46,26,15,14,0,1,0,0,1,49,4659,536744,48416,91.086,2026-08-08T16:01:36.227000+00:00,2026-08-08T16:03:07.313000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-aa0695ed187f16549.jsonl,0,47,27,15,14,0,1,0,0,1,51,5094,569335,52822,115.195,2026-08-08T15:59:29.730000+00:00,2026-08-08T16:01:24.925000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a8f6c19837afa2a8f.jsonl,0,47,27,15,14,0,1,0,0,1,51,6841,573366,54116,116.552,2026-08-08T16:03:12.607000+00:00,2026-08-08T16:05:09.159000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a460e800f49997de7.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.286,2026-08-08T16:07:26.828000+00:00,2026-08-08T16:07:27.114000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a808927e6655ee02c.jsonl,0,32,18,11,10,0,0,0,0,0,31,2910,305895,33585,58.37,2026-08-08T16:06:32.322000+00:00,2026-08-08T16:07:30.692000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-aef0f0581f59f1594.jsonl,0,49,28,15,14,1,1,0,0,1,53,5932,614792,58302,142.512,2026-08-08T16:01:10.026000+00:00,2026-08-08T16:03:32.538000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-aa07e7a73167231bd.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.413,2026-08-08T16:07:30.739000+00:00,2026-08-08T16:07:31.152000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a4aea27050fc4e652.jsonl,0,93,54,28,27,6,1,0,0,1,101,12494,1573635,87362,239.546,2026-08-08T15:59:10.087000+00:00,2026-08-08T16:03:09.633000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a3c581570e76d03f9.jsonl,0,51,29,15,14,2,1,0,0,1,54,9035,651949,59420,165.784,2026-08-08T16:03:11.396000+00:00,2026-08-08T16:05:57.180000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-afc80691947cd9a18.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.424,2026-08-08T16:07:32.206000+00:00,2026-08-08T16:07:32.630000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a9545131a9be75e1e.jsonl,0,48,27,15,14,1,1,0,0,1,51,5384,585393,54719,130.036,2026-08-08T16:05:15.297000+00:00,2026-08-08T16:07:25.333000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a362cabcea2af3ddd.jsonl,0,46,26,15,14,0,1,0,0,1,49,6813,545351,52232,117.246,2026-08-08T15:58:39.194000+00:00,2026-08-08T16:00:36.440000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-aa87d329244daebf1.jsonl,0,46,26,15,14,0,1,0,0,1,49,5498,520147,72336,96.6,2026-08-08T15:56:58.168000+00:00,2026-08-08T15:58:34.768000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-af0f80bc120b33eff.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.68,2026-08-08T16:07:32.243000+00:00,2026-08-08T16:07:32.923000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a7ec05d49b4342df7.jsonl,0,51,29,15,14,2,1,0,0,1,55,8062,638080,52667,130.132,2026-08-08T15:59:28.064000+00:00,2026-08-08T16:01:38.196000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a9d18d82733ecc213.jsonl,0,56,33,16,15,2,1,0,0,1,62,6925,774197,59262,146.095,2026-08-08T15:56:59.324000+00:00,2026-08-08T15:59:25.419000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-aa89094b053a828b6.jsonl,0,52,30,15,14,2,1,0,0,1,57,5257,686167,56008,143.605,2026-08-08T16:01:29.221000+00:00,2026-08-08T16:03:52.826000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a8fbd5cb9bf0b4c53.jsonl,0,48,27,15,14,1,1,0,0,1,51,5256,584729,55698,133.853,2026-08-08T15:59:18.530000+00:00,2026-08-08T16:01:32.383000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a2249557d44270b61.jsonl,0,46,26,15,14,0,1,0,0,1,49,7654,549543,53268,118.845,2026-08-08T16:00:16.372000+00:00,2026-08-08T16:02:15.217000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-ae32889028503667a.jsonl,0,36,20,10,9,1,1,0,0,1,38,6296,387402,39158,102.318,2026-08-08T15:59:35.236000+00:00,2026-08-08T16:01:17.554000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-aa5dd2612f2cb0437.jsonl,0,50,29,15,14,1,1,0,0,1,55,6054,650705,62723,193.371,2026-08-08T15:56:59.108000+00:00,2026-08-08T16:00:12.479000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a42db69426666c5f4.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.32,2026-08-08T16:07:28.494000+00:00,2026-08-08T16:07:28.814000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-af60a5cce34ba8e2e.jsonl,0,37,21,13,12,0,0,0,0,0,37,2110,375966,37059,52.455,2026-08-08T16:06:25.598000+00:00,2026-08-08T16:07:18.053000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a592160f1c4050493.jsonl,0,48,27,15,14,1,1,0,0,1,51,7546,573965,53500,128.71,2026-08-08T16:04:20.377000+00:00,2026-08-08T16:06:29.087000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a86d3144123cb1570.jsonl,0,46,26,15,14,0,1,0,0,1,49,5141,550494,52950,117.261,2026-08-08T16:02:17.964000+00:00,2026-08-08T16:04:15.225000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-aa3d4103328123e36.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.692,2026-08-08T16:07:30.478000+00:00,2026-08-08T16:07:31.170000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-af864d8e5d1e3acec.jsonl,0,51,29,15,14,2,1,0,0,1,55,5559,655944,56969,162.072,2026-08-08T16:03:38.541000+00:00,2026-08-08T16:06:20.613000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-afb5bade394f22bec.jsonl,0,17,9,5,4,0,0,0,0,0,16,14,122082,17763,36.086,2026-08-08T16:06:47.309000+00:00,2026-08-08T16:07:23.395000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a583273561a5605e0.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.258,2026-08-08T16:07:28.426000+00:00,2026-08-08T16:07:28.684000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a6b338b7dabdcf991.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.298,2026-08-08T16:07:31.106000+00:00,2026-08-08T16:07:31.404000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a8d23de08a7a5619c.jsonl,0,52,30,17,16,0,1,0,0,1,56,4617,662516,61763,158.812,2026-08-08T16:03:31.486000+00:00,2026-08-08T16:06:10.298000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a4919de0fbf55a09c.jsonl,0,47,27,15,14,0,1,0,0,1,51,4934,559866,80669,181.585,2026-08-08T15:56:57.970000+00:00,2026-08-08T15:59:59.555000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-aaf5f87b257e3896a.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.33,2026-08-08T16:07:20.029000+00:00,2026-08-08T16:07:20.359000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-aaee40b65cb638d8c.jsonl,0,46,26,15,14,0,1,0,0,1,49,6778,551431,54444,134.439,2026-08-08T16:00:41.209000+00:00,2026-08-08T16:02:55.648000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-aa606e7c2af87792e.jsonl,0,27,15,9,8,0,0,0,0,0,28,2826,241839,29883,55.455,2026-08-08T16:06:32.526000+00:00,2026-08-08T16:07:27.981000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-adb23fab99dd88f8e.jsonl,0,46,26,15,14,0,1,0,0,1,49,6398,544587,52316,119.7,2026-08-08T16:03:55.590000+00:00,2026-08-08T16:05:55.290000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a04b4ccd5f827058b.jsonl,0,47,27,15,14,0,1,0,0,1,51,6175,569750,54552,125.493,2026-08-08T16:01:29.553000+00:00,2026-08-08T16:03:35.046000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-ae43fbbe0b86e8d6f.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.274,2026-08-08T16:07:22.123000+00:00,2026-08-08T16:07:22.397000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-abee3873dfb2c5367.jsonl,0,46,27,15,14,0,1,0,0,0,49,6332,543993,50370,123.992,2026-08-08T16:05:17.919000+00:00,2026-08-08T16:07:21.911000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a9b6f6e2c742f39af.jsonl,0,50,29,15,14,1,1,0,0,1,55,8960,635841,59611,141.089,2026-08-08T16:03:32.673000+00:00,2026-08-08T16:05:53.762000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a86faf598ac796fa3.jsonl,0,46,26,15,14,0,1,0,0,1,49,3172,540879,51222,121.643,2026-08-08T16:04:27.464000+00:00,2026-08-08T16:06:29.107000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-afd765b4c1825cb6b.jsonl,0,48,27,15,14,1,1,0,0,1,51,7757,563040,77561,136.552,2026-08-08T15:56:57.932000+00:00,2026-08-08T15:59:14.484000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a09744acb03ce777d.jsonl,0,42,23,15,14,0,1,0,0,0,39,6555,417385,67192,118.28,2026-08-08T16:05:58.646000+00:00,2026-08-08T16:07:56.926000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a0dd709e0fb5aba96.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.25,2026-08-08T16:07:19.973000+00:00,2026-08-08T16:07:20.223000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a16ecc3472760fe29.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.368,2026-08-08T16:07:29.975000+00:00,2026-08-08T16:07:30.343000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a0e9c82df79aded0d.jsonl,0,47,27,15,14,0,1,0,0,1,51,6213,571546,54393,129.268,2026-08-08T15:56:58.199000+00:00,2026-08-08T15:59:07.467000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a9625897fd94f8c70.jsonl,0,46,26,15,14,0,1,0,0,1,49,3991,538300,48756,90.28,2026-08-08T16:05:13.163000+00:00,2026-08-08T16:06:43.443000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-af23c3587aa515b59.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.273,2026-08-08T16:07:30.211000+00:00,2026-08-08T16:07:30.484000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a4eb49e74e8b4fff3.jsonl,0,42,24,15,14,0,0,0,0,0,43,3698,460590,46791,89.248,2026-08-08T16:05:57.223000+00:00,2026-08-08T16:07:26.471000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a703c45c7086af934.jsonl,0,50,29,15,14,1,1,0,0,1,55,6622,632024,58077,148.276,2026-08-08T16:02:25.513000+00:00,2026-08-08T16:04:53.789000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-ae058d2f2ca977abc.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.316,2026-08-08T16:07:29.851000+00:00,2026-08-08T16:07:30.167000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a43cd202caf70b109.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.369,2026-08-08T16:07:30.137000+00:00,2026-08-08T16:07:30.506000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a744e39f8da7fb257.jsonl,0,51,29,15,14,2,1,0,0,1,55,6491,649439,54559,150.164,2026-08-08T15:59:39.653000+00:00,2026-08-08T16:02:09.817000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-aba4983e67ea97d92.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.284,2026-08-08T16:07:28.076000+00:00,2026-08-08T16:07:28.360000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-ad26c8bbb4ca5f444.jsonl,0,46,26,15,14,0,1,0,0,1,49,4027,541948,51735,115.454,2026-08-08T15:59:10.915000+00:00,2026-08-08T16:01:06.369000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-aac7a17fc292af992.jsonl,0,53,31,15,14,2,1,0,0,1,59,5126,698293,53327,127.248,2026-08-08T16:01:20.860000+00:00,2026-08-08T16:03:28.108000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a7209665e1d9393f4.jsonl,0,43,25,15,14,0,0,0,0,0,45,3944,473814,47010,72.088,2026-08-08T16:06:13.237000+00:00,2026-08-08T16:07:25.325000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-ab15ef26f314b2319.jsonl,0,49,28,15,14,1,1,0,0,1,53,7707,611503,53611,139.288,2026-08-08T15:59:06.240000+00:00,2026-08-08T16:01:25.528000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a131187a0aa9e2a38.jsonl,0,79,46,24,23,4,1,0,0,1,85,9912,1255779,112802,208.73,2026-08-08T15:56:58.205000+00:00,2026-08-08T16:00:26.935000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a0f95f99086664ed0.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.269,2026-08-08T16:07:28.011000+00:00,2026-08-08T16:07:28.280000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a583e7f0701723bf3.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.3,2026-08-08T16:07:21.574000+00:00,2026-08-08T16:07:21.874000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a8d6d29b9c7426625.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.416,2026-08-08T16:07:30.718000+00:00,2026-08-08T16:07:31.134000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a7dc26ce990029fc0.jsonl,0,57,34,17,16,3,0,0,0,0,61,8029,765007,61924,143.013,2026-08-08T16:04:56.980000+00:00,2026-08-08T16:07:19.993000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-ac8f0c99b92589b24.jsonl,0,47,27,15,14,0,1,0,0,1,51,7921,577824,56124,138.793,2026-08-08T16:00:03.547000+00:00,2026-08-08T16:02:22.340000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a09c23746f46da7ea.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,4.102,2026-08-08T16:07:23.434000+00:00,2026-08-08T16:07:27.536000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a28dd880af0db9851.jsonl,0,46,26,15,14,0,1,0,0,1,49,3858,541929,52287,121.091,2026-08-08T16:05:01.862000+00:00,2026-08-08T16:07:02.953000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a4c7097d00e21dfad.jsonl,0,47,27,15,14,1,1,0,0,0,49,5005,554126,51648,115.644,2026-08-08T16:05:40.040000+00:00,2026-08-08T16:07:35.684000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a2870b46b7b616e4e.jsonl,0,46,26,15,14,0,1,0,0,1,49,6012,548144,53172,120.19,2026-08-08T16:03:11.133000+00:00,2026-08-08T16:05:11.323000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a9fcc96c5aa5fe6b4.jsonl,0,46,26,15,14,0,1,0,0,1,49,4694,538041,49452,107.358,2026-08-08T16:01:41.275000+00:00,2026-08-08T16:03:28.633000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a4611eaa4fedf2ca9.jsonl,0,49,28,15,14,1,1,0,0,1,53,7013,611512,55592,131.236,2026-08-08T16:02:12.759000+00:00,2026-08-08T16:04:23.995000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a00af7ecf54c838c4.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.328,2026-08-08T16:07:23.969000+00:00,2026-08-08T16:07:24.297000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a9e26bb947e0a15a3.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.232,2026-08-08T16:07:26.796000+00:00,2026-08-08T16:07:27.028000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a31e88f113ecc9965.jsonl,0,45,26,15,14,0,1,0,0,0,47,7123,516057,50121,120.287,2026-08-08T16:06:00.738000+00:00,2026-08-08T16:08:01.025000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-aa38a6d98d282662f.jsonl,0,53,30,17,16,1,1,0,0,1,52,4697,630258,101009,151.698,2026-08-08T15:56:57.900000+00:00,2026-08-08T15:59:29.598000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a316558c4a7ebc395.jsonl,0,46,26,15,14,0,1,0,0,1,49,7221,543270,51660,120.396,2026-08-08T16:03:35.774000+00:00,2026-08-08T16:05:36.170000+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-afb49fcde5fb96b36.jsonl,0,92,54,26,25,7,1,0,0,1,100,11498,1585491,114364,255.894,2026-08-08T15:56:58.106000+00:00,2026-08-08T16:01:14+00:00,claude-opus-5
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a219962a8dba0e5ff.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.332,2026-08-08T16:07:26.095000+00:00,2026-08-08T16:07:26.427000+00:00,<synthetic>
discovery,wf_3efd2cf6-6e1,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_3efd2cf6-6e1/agent-a7373e56faad38d8c.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.428,2026-08-08T16:07:26.409000+00:00,2026-08-08T16:07:26.837000+00:00,<synthetic>
